start model 0
C:\Users\dozen\AppData\Local\Programs\Python\Python38\lib\site-packages\torch\autograd\__init__.py:130: UserWarning: CUDA initialization: Found no NVIDIA driver on your system. Please check that you have an NVIDIA GPU and installed a driver from http://www.nvidia.com/Download/index.aspx (Triggered internally at  ..\c10\cuda\CUDAFunctions.cpp:100.)
  Variable._execution_engine.run_backward(
97 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
98 Average Val Loss: 0.0224, Val Accuracy: 4171/4200 (99.310%)
99 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
start model 7
0 Average Val Loss: 0.0967, Val Accuracy: 4070/4200 (96.905%)
1 Average Val Loss: 0.0667, Val Accuracy: 4104/4200 (97.714%)
2 Average Val Loss: 0.0504, Val Accuracy: 4133/4200 (98.405%)
3 Average Val Loss: 0.0479, Val Accuracy: 4139/4200 (98.548%)
4 Average Val Loss: 0.0340, Val Accuracy: 4154/4200 (98.905%)
5 Average Val Loss: 0.0274, Val Accuracy: 4164/4200 (99.143%)
6 Average Val Loss: 0.0289, Val Accuracy: 4164/4200 (99.143%)
7 Average Val Loss: 0.0268, Val Accuracy: 4168/4200 (99.238%)
8 Average Val Loss: 0.0290, Val Accuracy: 4164/4200 (99.143%)
9 Average Val Loss: 0.0273, Val Accuracy: 4167/4200 (99.214%)
10 Average Val Loss: 0.0252, Val Accuracy: 4167/4200 (99.214%)
11 Average Val Loss: 0.0271, Val Accuracy: 4167/4200 (99.214%)
12 Average Val Loss: 0.0236, Val Accuracy: 4172/4200 (99.333%)
13 Average Val Loss: 0.0259, Val Accuracy: 4172/4200 (99.333%)
14 Average Val Loss: 0.0258, Val Accuracy: 4169/4200 (99.262%)
15 Average Val Loss: 0.0234, Val Accuracy: 4177/4200 (99.452%)
16 Average Val Loss: 0.0237, Val Accuracy: 4170/4200 (99.286%)
17 Average Val Loss: 0.0233, Val Accuracy: 4173/4200 (99.357%)
18 Average Val Loss: 0.0247, Val Accuracy: 4170/4200 (99.286%)
19 Average Val Loss: 0.0242, Val Accuracy: 4171/4200 (99.310%)
20 Average Val Loss: 0.0227, Val Accuracy: 4172/4200 (99.333%)
21 Average Val Loss: 0.0227, Val Accuracy: 4175/4200 (99.405%)
22 Average Val Loss: 0.0229, Val Accuracy: 4172/4200 (99.333%)
23 Average Val Loss: 0.0234, Val Accuracy: 4172/4200 (99.333%)
24 Average Val Loss: 0.0239, Val Accuracy: 4171/4200 (99.310%)
25 Average Val Loss: 0.0236, Val Accuracy: 4172/4200 (99.333%)
26 Average Val Loss: 0.0235, Val Accuracy: 4170/4200 (99.286%)
27 Average Val Loss: 0.0228, Val Accuracy: 4172/4200 (99.333%)
28 Average Val Loss: 0.0228, Val Accuracy: 4171/4200 (99.310%)
29 Average Val Loss: 0.0234, Val Accuracy: 4170/4200 (99.286%)
30 Average Val Loss: 0.0232, Val Accuracy: 4169/4200 (99.262%)
31 Average Val Loss: 0.0229, Val Accuracy: 4172/4200 (99.333%)
32 Average Val Loss: 0.0230, Val Accuracy: 4170/4200 (99.286%)
33 Average Val Loss: 0.0228, Val Accuracy: 4171/4200 (99.310%)
34 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
35 Average Val Loss: 0.0227, Val Accuracy: 4170/4200 (99.286%)
36 Average Val Loss: 0.0230, Val Accuracy: 4171/4200 (99.310%)
37 Average Val Loss: 0.0227, Val Accuracy: 4170/4200 (99.286%)
38 Average Val Loss: 0.0226, Val Accuracy: 4173/4200 (99.357%)
39 Average Val Loss: 0.0222, Val Accuracy: 4173/4200 (99.357%)
40 Average Val Loss: 0.0227, Val Accuracy: 4170/4200 (99.286%)
41 Average Val Loss: 0.0226, Val Accuracy: 4173/4200 (99.357%)
42 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
43 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
44 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
45 Average Val Loss: 0.0224, Val Accuracy: 4171/4200 (99.310%)
46 Average Val Loss: 0.0226, Val Accuracy: 4170/4200 (99.286%)
47 Average Val Loss: 0.0229, Val Accuracy: 4169/4200 (99.262%)
48 Average Val Loss: 0.0230, Val Accuracy: 4170/4200 (99.286%)
49 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
50 Average Val Loss: 0.0225, Val Accuracy: 4169/4200 (99.262%)
51 Average Val Loss: 0.0227, Val Accuracy: 4170/4200 (99.286%)
52 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
53 Average Val Loss: 0.0225, Val Accuracy: 4172/4200 (99.333%)
54 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
55 Average Val Loss: 0.0227, Val Accuracy: 4170/4200 (99.286%)
56 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
57 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
58 Average Val Loss: 0.0229, Val Accuracy: 4170/4200 (99.286%)
59 Average Val Loss: 0.0227, Val Accuracy: 4173/4200 (99.357%)
60 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
61 Average Val Loss: 0.0231, Val Accuracy: 4169/4200 (99.262%)
62 Average Val Loss: 0.0228, Val Accuracy: 4169/4200 (99.262%)
63 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
64 Average Val Loss: 0.0227, Val Accuracy: 4172/4200 (99.333%)
65 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
66 Average Val Loss: 0.0228, Val Accuracy: 4168/4200 (99.238%)
67 Average Val Loss: 0.0230, Val Accuracy: 4168/4200 (99.238%)
68 Average Val Loss: 0.0226, Val Accuracy: 4168/4200 (99.238%)
69 Average Val Loss: 0.0227, Val Accuracy: 4172/4200 (99.333%)
70 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
71 Average Val Loss: 0.0231, Val Accuracy: 4170/4200 (99.286%)
72 Average Val Loss: 0.0227, Val Accuracy: 4170/4200 (99.286%)
73 Average Val Loss: 0.0226, Val Accuracy: 4170/4200 (99.286%)
74 Average Val Loss: 0.0227, Val Accuracy: 4169/4200 (99.262%)
75 Average Val Loss: 0.0231, Val Accuracy: 4168/4200 (99.238%)
76 Average Val Loss: 0.0227, Val Accuracy: 4168/4200 (99.238%)
77 Average Val Loss: 0.0227, Val Accuracy: 4170/4200 (99.286%)
78 Average Val Loss: 0.0229, Val Accuracy: 4169/4200 (99.262%)
79 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
80 Average Val Loss: 0.0229, Val Accuracy: 4172/4200 (99.333%)
81 Average Val Loss: 0.0230, Val Accuracy: 4169/4200 (99.262%)
82 Average Val Loss: 0.0227, Val Accuracy: 4170/4200 (99.286%)
83 Average Val Loss: 0.0231, Val Accuracy: 4169/4200 (99.262%)
84 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
85 Average Val Loss: 0.0225, Val Accuracy: 4172/4200 (99.333%)
86 Average Val Loss: 0.0225, Val Accuracy: 4172/4200 (99.333%)
87 Average Val Loss: 0.0226, Val Accuracy: 4170/4200 (99.286%)
88 Average Val Loss: 0.0226, Val Accuracy: 4172/4200 (99.333%)
89 Average Val Loss: 0.0227, Val Accuracy: 4170/4200 (99.286%)
90 Average Val Loss: 0.0230, Val Accuracy: 4170/4200 (99.286%)
91 Average Val Loss: 0.0226, Val Accuracy: 4172/4200 (99.333%)
92 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
93 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
94 Average Val Loss: 0.0226, Val Accuracy: 4172/4200 (99.333%)
95 Average Val Loss: 0.0228, Val Accuracy: 4170/4200 (99.286%)
96 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
97 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
98 Average Val Loss: 0.0228, Val Accuracy: 4168/4200 (99.238%)
99 Average Val Loss: 0.0228, Val Accuracy: 4172/4200 (99.333%)
start model 8
0 Average Val Loss: 0.0742, Val Accuracy: 4105/4200 (97.738%)
1 Average Val Loss: 0.0472, Val Accuracy: 4140/4200 (98.571%)
2 Average Val Loss: 0.0423, Val Accuracy: 4139/4200 (98.548%)
3 Average Val Loss: 0.0373, Val Accuracy: 4150/4200 (98.810%)
4 Average Val Loss: 0.0497, Val Accuracy: 4147/4200 (98.738%)
5 Average Val Loss: 0.0347, Val Accuracy: 4152/4200 (98.857%)
6 Average Val Loss: 0.0313, Val Accuracy: 4167/4200 (99.214%)
7 Average Val Loss: 0.0305, Val Accuracy: 4163/4200 (99.119%)
8 Average Val Loss: 0.0322, Val Accuracy: 4163/4200 (99.119%)
9 Average Val Loss: 0.0330, Val Accuracy: 4158/4200 (99.000%)
10 Average Val Loss: 0.0274, Val Accuracy: 4170/4200 (99.286%)
11 Average Val Loss: 0.0262, Val Accuracy: 4174/4200 (99.381%)
12 Average Val Loss: 0.0261, Val Accuracy: 4171/4200 (99.310%)
13 Average Val Loss: 0.0267, Val Accuracy: 4173/4200 (99.357%)
14 Average Val Loss: 0.0273, Val Accuracy: 4172/4200 (99.333%)
15 Average Val Loss: 0.0255, Val Accuracy: 4168/4200 (99.238%)
16 Average Val Loss: 0.0272, Val Accuracy: 4171/4200 (99.310%)
17 Average Val Loss: 0.0267, Val Accuracy: 4170/4200 (99.286%)
18 Average Val Loss: 0.0275, Val Accuracy: 4167/4200 (99.214%)
19 Average Val Loss: 0.0295, Val Accuracy: 4167/4200 (99.214%)
20 Average Val Loss: 0.0272, Val Accuracy: 4169/4200 (99.262%)
21 Average Val Loss: 0.0267, Val Accuracy: 4173/4200 (99.357%)
22 Average Val Loss: 0.0268, Val Accuracy: 4172/4200 (99.333%)
23 Average Val Loss: 0.0271, Val Accuracy: 4170/4200 (99.286%)
24 Average Val Loss: 0.0277, Val Accuracy: 4171/4200 (99.310%)
25 Average Val Loss: 0.0262, Val Accuracy: 4171/4200 (99.310%)
26 Average Val Loss: 0.0262, Val Accuracy: 4170/4200 (99.286%)
27 Average Val Loss: 0.0264, Val Accuracy: 4173/4200 (99.357%)
28 Average Val Loss: 0.0265, Val Accuracy: 4172/4200 (99.333%)
29 Average Val Loss: 0.0263, Val Accuracy: 4172/4200 (99.333%)
30 Average Val Loss: 0.0267, Val Accuracy: 4171/4200 (99.310%)
31 Average Val Loss: 0.0262, Val Accuracy: 4172/4200 (99.333%)
32 Average Val Loss: 0.0266, Val Accuracy: 4172/4200 (99.333%)
33 Average Val Loss: 0.0264, Val Accuracy: 4174/4200 (99.381%)
34 Average Val Loss: 0.0263, Val Accuracy: 4171/4200 (99.310%)
35 Average Val Loss: 0.0266, Val Accuracy: 4170/4200 (99.286%)
36 Average Val Loss: 0.0265, Val Accuracy: 4171/4200 (99.310%)
37 Average Val Loss: 0.0261, Val Accuracy: 4172/4200 (99.333%)
38 Average Val Loss: 0.0262, Val Accuracy: 4172/4200 (99.333%)
39 Average Val Loss: 0.0265, Val Accuracy: 4172/4200 (99.333%)
40 Average Val Loss: 0.0265, Val Accuracy: 4172/4200 (99.333%)
41 Average Val Loss: 0.0264, Val Accuracy: 4171/4200 (99.310%)
42 Average Val Loss: 0.0264, Val Accuracy: 4172/4200 (99.333%)
43 Average Val Loss: 0.0261, Val Accuracy: 4172/4200 (99.333%)
44 Average Val Loss: 0.0262, Val Accuracy: 4172/4200 (99.333%)
45 Average Val Loss: 0.0263, Val Accuracy: 4172/4200 (99.333%)
46 Average Val Loss: 0.0267, Val Accuracy: 4171/4200 (99.310%)
47 Average Val Loss: 0.0262, Val Accuracy: 4172/4200 (99.333%)
48 Average Val Loss: 0.0263, Val Accuracy: 4173/4200 (99.357%)
49 Average Val Loss: 0.0264, Val Accuracy: 4171/4200 (99.310%)
50 Average Val Loss: 0.0259, Val Accuracy: 4172/4200 (99.333%)
51 Average Val Loss: 0.0269, Val Accuracy: 4172/4200 (99.333%)
52 Average Val Loss: 0.0262, Val Accuracy: 4174/4200 (99.381%)
53 Average Val Loss: 0.0264, Val Accuracy: 4171/4200 (99.310%)
54 Average Val Loss: 0.0264, Val Accuracy: 4171/4200 (99.310%)
55 Average Val Loss: 0.0262, Val Accuracy: 4172/4200 (99.333%)
56 Average Val Loss: 0.0261, Val Accuracy: 4172/4200 (99.333%)
57 Average Val Loss: 0.0260, Val Accuracy: 4172/4200 (99.333%)
58 Average Val Loss: 0.0263, Val Accuracy: 4171/4200 (99.310%)
59 Average Val Loss: 0.0260, Val Accuracy: 4172/4200 (99.333%)
60 Average Val Loss: 0.0259, Val Accuracy: 4172/4200 (99.333%)
61 Average Val Loss: 0.0261, Val Accuracy: 4172/4200 (99.333%)
62 Average Val Loss: 0.0262, Val Accuracy: 4172/4200 (99.333%)
63 Average Val Loss: 0.0258, Val Accuracy: 4172/4200 (99.333%)
64 Average Val Loss: 0.0260, Val Accuracy: 4172/4200 (99.333%)
65 Average Val Loss: 0.0262, Val Accuracy: 4174/4200 (99.381%)
66 Average Val Loss: 0.0262, Val Accuracy: 4173/4200 (99.357%)
67 Average Val Loss: 0.0264, Val Accuracy: 4174/4200 (99.381%)
68 Average Val Loss: 0.0261, Val Accuracy: 4173/4200 (99.357%)
69 Average Val Loss: 0.0261, Val Accuracy: 4172/4200 (99.333%)
70 Average Val Loss: 0.0265, Val Accuracy: 4171/4200 (99.310%)
71 Average Val Loss: 0.0261, Val Accuracy: 4172/4200 (99.333%)
72 Average Val Loss: 0.0264, Val Accuracy: 4171/4200 (99.310%)
73 Average Val Loss: 0.0260, Val Accuracy: 4174/4200 (99.381%)
74 Average Val Loss: 0.0260, Val Accuracy: 4172/4200 (99.333%)
75 Average Val Loss: 0.0264, Val Accuracy: 4171/4200 (99.310%)
76 Average Val Loss: 0.0264, Val Accuracy: 4173/4200 (99.357%)
77 Average Val Loss: 0.0263, Val Accuracy: 4171/4200 (99.310%)
78 Average Val Loss: 0.0263, Val Accuracy: 4172/4200 (99.333%)
79 Average Val Loss: 0.0262, Val Accuracy: 4171/4200 (99.310%)
80 Average Val Loss: 0.0262, Val Accuracy: 4173/4200 (99.357%)
81 Average Val Loss: 0.0261, Val Accuracy: 4172/4200 (99.333%)
82 Average Val Loss: 0.0264, Val Accuracy: 4174/4200 (99.381%)
83 Average Val Loss: 0.0261, Val Accuracy: 4172/4200 (99.333%)
84 Average Val Loss: 0.0260, Val Accuracy: 4173/4200 (99.357%)
85 Average Val Loss: 0.0258, Val Accuracy: 4173/4200 (99.357%)
86 Average Val Loss: 0.0262, Val Accuracy: 4172/4200 (99.333%)
87 Average Val Loss: 0.0261, Val Accuracy: 4172/4200 (99.333%)
88 Average Val Loss: 0.0262, Val Accuracy: 4171/4200 (99.310%)
89 Average Val Loss: 0.0261, Val Accuracy: 4172/4200 (99.333%)
90 Average Val Loss: 0.0264, Val Accuracy: 4174/4200 (99.381%)
91 Average Val Loss: 0.0264, Val Accuracy: 4173/4200 (99.357%)
92 Average Val Loss: 0.0261, Val Accuracy: 4173/4200 (99.357%)
93 Average Val Loss: 0.0260, Val Accuracy: 4174/4200 (99.381%)
94 Average Val Loss: 0.0259, Val Accuracy: 4172/4200 (99.333%)
95 Average Val Loss: 0.0263, Val Accuracy: 4172/4200 (99.333%)
96 Average Val Loss: 0.0264, Val Accuracy: 4173/4200 (99.357%)
97 Average Val Loss: 0.0261, Val Accuracy: 4174/4200 (99.381%)
98 Average Val Loss: 0.0261, Val Accuracy: 4172/4200 (99.333%)
99 Average Val Loss: 0.0262, Val Accuracy: 4170/4200 (99.286%)
start model 9
0 Average Val Loss: 0.0809, Val Accuracy: 4094/4200 (97.476%)
1 Average Val Loss: 0.0641, Val Accuracy: 4114/4200 (97.952%)
2 Average Val Loss: 0.0619, Val Accuracy: 4125/4200 (98.214%)
3 Average Val Loss: 0.0659, Val Accuracy: 4116/4200 (98.000%)
4 Average Val Loss: 0.0513, Val Accuracy: 4132/4200 (98.381%)
5 Average Val Loss: 0.0348, Val Accuracy: 4161/4200 (99.071%)
6 Average Val Loss: 0.0364, Val Accuracy: 4160/4200 (99.048%)
7 Average Val Loss: 0.0389, Val Accuracy: 4154/4200 (98.905%)
8 Average Val Loss: 0.0367, Val Accuracy: 4155/4200 (98.929%)
9 Average Val Loss: 0.0373, Val Accuracy: 4161/4200 (99.071%)
10 Average Val Loss: 0.0324, Val Accuracy: 4166/4200 (99.190%)
11 Average Val Loss: 0.0320, Val Accuracy: 4167/4200 (99.214%)
12 Average Val Loss: 0.0330, Val Accuracy: 4164/4200 (99.143%)
13 Average Val Loss: 0.0301, Val Accuracy: 4167/4200 (99.214%)
14 Average Val Loss: 0.0329, Val Accuracy: 4165/4200 (99.167%)
15 Average Val Loss: 0.0308, Val Accuracy: 4170/4200 (99.286%)
16 Average Val Loss: 0.0301, Val Accuracy: 4169/4200 (99.262%)
17 Average Val Loss: 0.0321, Val Accuracy: 4167/4200 (99.214%)
18 Average Val Loss: 0.0323, Val Accuracy: 4165/4200 (99.167%)
19 Average Val Loss: 0.0318, Val Accuracy: 4163/4200 (99.119%)
20 Average Val Loss: 0.0309, Val Accuracy: 4167/4200 (99.214%)
21 Average Val Loss: 0.0306, Val Accuracy: 4168/4200 (99.238%)
22 Average Val Loss: 0.0306, Val Accuracy: 4166/4200 (99.190%)
23 Average Val Loss: 0.0302, Val Accuracy: 4171/4200 (99.310%)
24 Average Val Loss: 0.0313, Val Accuracy: 4169/4200 (99.262%)
25 Average Val Loss: 0.0299, Val Accuracy: 4167/4200 (99.214%)
26 Average Val Loss: 0.0304, Val Accuracy: 4169/4200 (99.262%)
27 Average Val Loss: 0.0304, Val Accuracy: 4169/4200 (99.262%)
28 Average Val Loss: 0.0304, Val Accuracy: 4168/4200 (99.238%)
29 Average Val Loss: 0.0303, Val Accuracy: 4167/4200 (99.214%)
30 Average Val Loss: 0.0304, Val Accuracy: 4166/4200 (99.190%)
31 Average Val Loss: 0.0302, Val Accuracy: 4168/4200 (99.238%)
32 Average Val Loss: 0.0300, Val Accuracy: 4169/4200 (99.262%)
33 Average Val Loss: 0.0303, Val Accuracy: 4167/4200 (99.214%)
34 Average Val Loss: 0.0303, Val Accuracy: 4167/4200 (99.214%)
35 Average Val Loss: 0.0302, Val Accuracy: 4169/4200 (99.262%)
36 Average Val Loss: 0.0301, Val Accuracy: 4167/4200 (99.214%)
37 Average Val Loss: 0.0305, Val Accuracy: 4168/4200 (99.238%)
38 Average Val Loss: 0.0307, Val Accuracy: 4167/4200 (99.214%)
39 Average Val Loss: 0.0307, Val Accuracy: 4167/4200 (99.214%)
40 Average Val Loss: 0.0304, Val Accuracy: 4167/4200 (99.214%)
41 Average Val Loss: 0.0304, Val Accuracy: 4167/4200 (99.214%)
42 Average Val Loss: 0.0305, Val Accuracy: 4167/4200 (99.214%)
43 Average Val Loss: 0.0305, Val Accuracy: 4165/4200 (99.167%)
44 Average Val Loss: 0.0305, Val Accuracy: 4167/4200 (99.214%)
45 Average Val Loss: 0.0305, Val Accuracy: 4169/4200 (99.262%)
46 Average Val Loss: 0.0304, Val Accuracy: 4168/4200 (99.238%)
47 Average Val Loss: 0.0304, Val Accuracy: 4167/4200 (99.214%)
48 Average Val Loss: 0.0304, Val Accuracy: 4168/4200 (99.238%)
49 Average Val Loss: 0.0305, Val Accuracy: 4168/4200 (99.238%)
50 Average Val Loss: 0.0303, Val Accuracy: 4169/4200 (99.262%)
51 Average Val Loss: 0.0306, Val Accuracy: 4168/4200 (99.238%)
52 Average Val Loss: 0.0303, Val Accuracy: 4169/4200 (99.262%)
53 Average Val Loss: 0.0305, Val Accuracy: 4168/4200 (99.238%)
54 Average Val Loss: 0.0301, Val Accuracy: 4166/4200 (99.190%)
55 Average Val Loss: 0.0303, Val Accuracy: 4168/4200 (99.238%)
56 Average Val Loss: 0.0304, Val Accuracy: 4169/4200 (99.262%)
57 Average Val Loss: 0.0302, Val Accuracy: 4170/4200 (99.286%)
58 Average Val Loss: 0.0302, Val Accuracy: 4170/4200 (99.286%)
59 Average Val Loss: 0.0304, Val Accuracy: 4167/4200 (99.214%)
60 Average Val Loss: 0.0306, Val Accuracy: 4169/4200 (99.262%)
61 Average Val Loss: 0.0302, Val Accuracy: 4168/4200 (99.238%)
62 Average Val Loss: 0.0304, Val Accuracy: 4168/4200 (99.238%)
63 Average Val Loss: 0.0306, Val Accuracy: 4168/4200 (99.238%)
64 Average Val Loss: 0.0301, Val Accuracy: 4166/4200 (99.190%)
65 Average Val Loss: 0.0305, Val Accuracy: 4168/4200 (99.238%)
66 Average Val Loss: 0.0301, Val Accuracy: 4169/4200 (99.262%)
67 Average Val Loss: 0.0306, Val Accuracy: 4168/4200 (99.238%)
68 Average Val Loss: 0.0300, Val Accuracy: 4168/4200 (99.238%)
69 Average Val Loss: 0.0302, Val Accuracy: 4170/4200 (99.286%)
70 Average Val Loss: 0.0305, Val Accuracy: 4167/4200 (99.214%)
71 Average Val Loss: 0.0304, Val Accuracy: 4169/4200 (99.262%)
72 Average Val Loss: 0.0301, Val Accuracy: 4168/4200 (99.238%)
73 Average Val Loss: 0.0306, Val Accuracy: 4168/4200 (99.238%)
74 Average Val Loss: 0.0304, Val Accuracy: 4168/4200 (99.238%)
75 Average Val Loss: 0.0304, Val Accuracy: 4168/4200 (99.238%)
76 Average Val Loss: 0.0302, Val Accuracy: 4170/4200 (99.286%)
77 Average Val Loss: 0.0305, Val Accuracy: 4168/4200 (99.238%)
78 Average Val Loss: 0.0303, Val Accuracy: 4170/4200 (99.286%)
79 Average Val Loss: 0.0304, Val Accuracy: 4170/4200 (99.286%)
80 Average Val Loss: 0.0307, Val Accuracy: 4170/4200 (99.286%)
81 Average Val Loss: 0.0304, Val Accuracy: 4169/4200 (99.262%)
82 Average Val Loss: 0.0306, Val Accuracy: 4168/4200 (99.238%)
83 Average Val Loss: 0.0304, Val Accuracy: 4169/4200 (99.262%)
84 Average Val Loss: 0.0304, Val Accuracy: 4169/4200 (99.262%)
85 Average Val Loss: 0.0303, Val Accuracy: 4168/4200 (99.238%)
86 Average Val Loss: 0.0303, Val Accuracy: 4167/4200 (99.214%)
87 Average Val Loss: 0.0302, Val Accuracy: 4168/4200 (99.238%)
88 Average Val Loss: 0.0306, Val Accuracy: 4169/4200 (99.262%)
89 Average Val Loss: 0.0303, Val Accuracy: 4167/4200 (99.214%)
90 Average Val Loss: 0.0303, Val Accuracy: 4167/4200 (99.214%)
91 Average Val Loss: 0.0304, Val Accuracy: 4168/4200 (99.238%)
92 Average Val Loss: 0.0303, Val Accuracy: 4168/4200 (99.238%)
93 Average Val Loss: 0.0304, Val Accuracy: 4167/4200 (99.214%)
94 Average Val Loss: 0.0303, Val Accuracy: 4168/4200 (99.238%)
95 Average Val Loss: 0.0305, Val Accuracy: 4167/4200 (99.214%)
96 Average Val Loss: 0.0304, Val Accuracy: 4167/4200 (99.214%)
97 Average Val Loss: 0.0302, Val Accuracy: 4170/4200 (99.286%)
98 Average Val Loss: 0.0300, Val Accuracy: 4169/4200 (99.262%)
99 Average Val Loss: 0.0304, Val Accuracy: 4166/4200 (99.190%)
[Finished in 11296.2s]
